level,playing_user,funnel_rate,funnel_rate_sanity,avg_attempts,1st_attempts_win,level_pass_rate,level_continue_rate,level_fail_rate,win_dropped_users_cohort,lose_dropped_users_cohort,win_dropped_users_realtime,lose_dropped_users_realtime,avg_booster_usage,avg_progress,ad_revenue,ad_rw_revenue,ad_is_revenue,iap_revenue,arpu,ad_arpu,rw_imp,is_imp,cum_avg_rw_imp,cum_avg_is_imp,paying_user,rw_star_imp,rw_coin_imp,rw_heart_imp,rw_hint_booster_imp,rw_eraser_booster_imp,rw_wand_booster_imp,rw_grid_booster_imp,total_duration,median_duration,win_duration_p50,win_duration_p75,win_duration_p90,win_duration_avg,lose_duration_p50,lose_duration_p75,lose_duration_p90,lose_duration_avg,replay_rate,us_playing_user,de_playing_user,jp_playing_user,ru_playing_user,br_playing_user,tr_playing_user,es_playing_user,fr_playing_user,mx_playing_user,us_rw_imp,de_rw_imp,jp_rw_imp,ru_rw_imp,br_rw_imp,tr_rw_imp,es_rw_imp,fr_rw_imp,mx_rw_imp,us_is_imp,de_is_imp,jp_is_imp,ru_is_imp,br_is_imp,tr_is_imp,es_is_imp,fr_is_imp,mx_is_imp,t1_rw_user,t2_rw_user,t1_is_user,t2_is_user,resource_source_hint,resource_source_wand,resource_source_grid,resource_source_eraser,resource_sink_hint,resource_sink_wand,resource_sink_grid,resource_sink_eraser,avg_res_src_hint,avg_res_src_wand,avg_res_src_grid,avg_res_src_eraser,avg_res_sink_hint,avg_res_sink_wand,avg_res_sink_grid,avg_res_sink_eraser
220,15,0.0061,0.0054,1.0,1.0,1.0,0.8667,0.0,0,0,1,0,0.0,,0.0182,0.003,0.0151,0,0.0012,0.0012,1,14,2.8417,12.7671,0,0,1,0,0,0,0,0,1824,129,129,142,172,121.6,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,14,0.0058,0.005,1.0,1.0,1.0,0.8571,0.0,0,0,0,0,0.0,,0.0182,0.0044,0.0136,0,0.0013,0.0013,2,11,2.8425,12.7711,0,0,1,0,0,0,0,0,1432,106,106,127,136,102.29,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,14,0.0058,0.005,1.29,0.7857,1.0,1.0,0.2222,0,0,0,0,0.0,57.25,0.0386,0.0082,0.0289,0,0.0028,0.0028,6,15,2.8446,12.7765,0,2,1,0,0,0,0,0,3990,224,235,309,322,247.79,77,172,205,130.25,0.2143,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,2,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,14,0.0058,0.005,1.21,0.7857,1.0,0.8571,0.1765,0,0,0,0,0.0,48.0,0.0325,0.0131,0.0181,0,0.0023,0.0023,8,14,2.8475,12.7815,0,2,1,0,0,0,0,0,5888,380,380,441,506,355,402,492,492,306,0.2143,0,1,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,3,0,0,1,0,0,2,2,4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714
224,14,0.0058,0.005,1.0,1.0,1.0,0.7143,0.0,0,0,0,0,0.0,,0.0298,0.0104,0.0183,0,0.0021,0.0021,10,12,2.8511,12.7859,0,2,1,0,0,0,0,0,4023,283,283,372,403,287.36,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,3,0,0,2,0,0,1,1,1,2,0,0,1,0,0,3,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,14,0.0058,0.005,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0368,0.0026,0.0336,0,0.0026,0.0026,1,13,2.8515,12.7906,0,0,1,0,0,0,0,0,1373,95,95,122,141,98.07,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,14,0.0058,0.005,1.07,0.9286,1.0,1.0,0.0667,0,0,0,0,0.0,15.0,0.0334,0.0165,0.0162,0,0.0024,0.0024,3,13,2.8526,12.7952,0,2,1,0,0,0,0,0,2050,102,103,124,173,144.64,25,25,25,25,0.0714,0,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,14,0.0058,0.005,1.0,1.0,1.0,0.7857,0.0,0,0,0,0,0.0,,0.0174,0.0023,0.0147,0,0.0012,0.0012,2,11,2.8533,12.7992,0,0,1,0,0,0,0,0,1237,97,97,108,116,88.36,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,14,0.0058,0.005,1.0,0.9286,0.9286,0.7692,0.0,0,0,0,0,0.0,,0.017,0.0019,0.0147,0,0.0012,0.0012,1,12,2.8536,12.8035,0,0,1,0,0,0,0,0,1219,103,103,106,118,93.77,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,13,0.0054,0.0047,1.08,0.9231,1.0,0.9231,0.0714,0,0,0,0,0.0,37.0,0.0268,0.0086,0.0181,0,0.0021,0.0021,2,12,2.8544,12.8079,0,1,1,0,0,0,0,0,876,59,59,68,88,64.38,39,39,39,39,0.0769,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,13,0.0054,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0187,0.0015,0.0171,0,0.0014,0.0014,1,12,2.8547,12.8122,0,0,1,0,0,0,0,0,952,66,66,90,104,73.23,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,13,0.0054,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0166,0.0018,0.0147,0,0.0013,0.0013,2,11,2.8554,12.8161,0,0,1,0,0,0,0,0,1012,78,78,85,104,77.85,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,13,0.0054,0.0047,1.08,0.9231,1.0,1.0,0.0714,0,0,0,0,0.0,95.0,0.0174,0.0015,0.0158,0,0.0013,0.0013,1,12,2.8558,12.8205,0,0,1,0,0,0,0,0,730,54,54,66,71,56.15,0,0,0,0,0.0769,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,13,0.0054,0.0047,1.0,1.0,1.0,0.9231,0.0,0,0,0,0,0.0,,0.018,0.0053,0.0119,0,0.0014,0.0014,3,10,2.8569,12.8241,0,2,1,0,0,0,0,0,2304,150,150,179,219,177.23,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,13,0.0054,0.0047,1.0,1.0,1.0,0.8462,0.0,0,0,0,0,0.0,,0.0106,0.0014,0.009,0,0.0008,0.0008,1,8,2.8572,12.827,0,0,1,0,0,0,0,0,1352,100,100,130,141,104,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,13,0.0054,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0178,0.0014,0.0163,0,0.0014,0.0014,1,9,2.8576,12.8302,0,0,1,0,0,0,0,0,339,25,25,33,37,26.08,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,13,0.0054,0.0047,1.0,1.0,1.0,0.8462,0.0,0,0,0,0,0.0,,0.017,0.0019,0.0148,0,0.0013,0.0013,1,11,2.858,12.8342,0,0,1,0,0,0,0,0,1359,91,91,110,148,104.54,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,13,0.0054,0.0047,1.54,0.7692,1.0,0.9231,0.35,0,0,0,0,0.05,34.29,0.0411,0.0159,0.0245,0,0.0032,0.0032,7,17,2.8605,12.8403,0,3,1,0,0,1,0,0,4051,223,248,306,333,264.23,106,115,203,88,0.2308,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,0,1,0,0,1,2,4,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0769
238,13,0.0054,0.0047,1.54,0.7692,1.0,0.8462,0.35,0,0,0,0,0.0,31.14,0.0286,0.0129,0.0144,0,0.0022,0.0022,12,12,2.8648,12.8446,0,4,1,0,0,0,0,0,4842,238,268,385,435,315.31,58,238,262,106.14,0.2308,0,1,1,1,2,0,0,1,0,0,0,0,0,4,0,0,3,0,0,1,1,0,4,0,0,1,0,0,3,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,13,0.0054,0.0047,3.15,0.5385,1.0,0.8462,0.6829,0,0,0,0,0.0,47.5,0.0789,0.0462,0.0275,0,0.0061,0.0061,22,23,2.8727,12.8529,0,10,1,0,0,0,0,0,14752,327,730,878,891,698.15,130,389,498,202.71,0.4615,0,1,1,1,2,0,0,1,0,0,2,0,0,4,0,0,0,0,0,1,1,6,6,0,0,1,0,1,2,2,4,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0769,0.0
240,13,0.0054,0.0047,1.08,0.9231,1.0,0.9231,0.0714,0,0,0,0,0.0,56.0,0.0251,0.0105,0.0122,0,0.0019,0.0019,4,11,2.8742,12.8569,0,1,1,0,0,0,0,0,2666,187,187,208,253,195.69,122,122,122,122,0.0769,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,13,0.0054,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0171,0.005,0.0115,0,0.0013,0.0013,3,12,2.8753,12.8612,0,2,1,0,0,0,0,0,1229,90,90,103,115,94.54,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,13,0.0054,0.0047,1.31,0.8462,1.0,0.8462,0.2353,0,0,0,0,0.1176,40.75,0.0667,0.0488,0.0125,0,0.0051,0.0051,17,11,2.8814,12.8652,0,9,1,0,2,0,0,0,5247,320,342,442,476,380.85,0,118,178,74,0.1538,0,1,1,1,2,0,0,1,0,0,4,0,0,2,0,0,4,0,0,1,1,1,2,0,0,2,0,1,3,2,4,2,0,0,0,2,0,0,0,0.1538,0.0,0.0,0.0,0.1538,0.0,0.0,0.0
243,13,0.0054,0.0047,1.0,1.0,1.0,0.8462,0.0,0,0,0,0,0.0,,0.0159,0.0014,0.0139,0,0.0012,0.0012,1,12,2.8818,12.8695,0,0,1,0,0,0,0,0,904,65,65,81,100,69.54,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,13,0.0054,0.0047,1.0,1.0,1.0,0.9231,0.0,0,0,0,0,0.0,,0.0155,0.0025,0.0116,0,0.0012,0.0012,3,11,2.8828,12.8735,0,1,1,0,0,0,0,0,2748,183,183,210,313,211.38,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,13,0.0054,0.0047,1.0,1.0,1.0,0.9231,0.0,0,0,0,0,0.0,,0.0141,0.0012,0.0126,0,0.0011,0.0011,1,10,2.8832,12.8771,0,0,1,0,0,0,0,0,793,57,57,70,73,61,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,13,0.0054,0.0047,1.0,1.0,1.0,0.9231,0.0,0,0,0,0,0.0,,0.0136,0.0014,0.0121,0,0.001,0.001,1,11,2.8836,12.881,0,0,1,0,0,0,0,0,620,47,47,54,59,47.69,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,13,0.0054,0.0047,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0155,0.0015,0.0135,0,0.0012,0.0012,1,11,2.8839,12.885,0,0,1,0,0,0,0,0,1170,85,85,107,130,90,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,13,0.0054,0.0047,1.08,0.9231,1.0,0.9231,0.0714,0,0,0,0,0.0,10.0,0.0135,0.0015,0.0118,0,0.001,0.001,1,11,2.8843,12.889,0,0,1,0,0,0,0,0,877,67,67,74,82,66.54,12,12,12,12,0.0769,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,13,0.0054,0.0047,3.15,0.4615,1.0,1.0,0.6829,0,0,0,0,0.0488,35.89,0.1283,0.0934,0.032,0,0.0099,0.0099,37,28,2.8976,12.8991,0,18,2,0,2,0,0,0,19127,297,793,1289,1344,1041.31,108,315,579,199.64,0.5385,0,1,1,1,2,0,0,1,0,0,7,2,2,7,0,0,5,0,0,1,1,6,4,0,0,1,0,2,4,2,4,2,0,0,0,2,0,0,0,0.1538,0.0,0.0,0.0,0.1538,0.0,0.0,0.0
250,13,0.0054,0.0047,1.0,1.0,1.0,0.9231,0.0,0,0,1,0,0.0,,0.0172,0.0068,0.0101,0,0.0013,0.0013,2,9,2.8983,12.9023,0,0,2,0,0,0,0,0,973,76,76,88,101,74.85,0,0,0,0,0.0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,12,0.005,0.0043,1.17,0.8333,1.0,0.75,0.1429,0,0,0,0,0.0,46.5,0.019,0.0092,0.0097,0,0.0016,0.0016,4,9,2.8998,12.9056,0,2,2,0,0,0,0,0,1786,125,125,156,226,142.08,0,81,81,40.5,0.1667,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,12,0.005,0.0043,1.0,1.0,1.0,0.9167,0.0,0,0,0,0,0.0,,0.0185,0.0051,0.0134,0,0.0015,0.0015,1,10,2.9001,12.9092,0,0,1,0,0,0,0,0,945,74,74,90,117,78.75,0,0,0,0,0.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,12,0.005,0.0043,1.33,0.75,1.0,0.9167,0.25,0,0,0,0,0.0,44.5,0.024,0.0123,0.0113,0,0.002,0.002,5,10,2.9019,12.9128,0,1,2,0,0,0,0,0,2336,156,194,208,230,184.17,0,43,83,31.5,0.25,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,12,0.005,0.0043,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0195,0.0073,0.012,0,0.0016,0.0016,2,9,2.9027,12.916,0,0,2,0,0,0,0,0,733,56,56,67,94,61.08,0,0,0,0,0.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,12,0.005,0.0043,1.08,0.9167,1.0,1.0,0.0769,0,0,0,0,0.0,89.0,0.0175,0.0066,0.0109,0,0.0015,0.0015,3,10,2.9037,12.9196,0,0,2,0,0,0,0,0,1934,149,149,190,240,161.17,0,0,0,0,0.0833,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,12,0.005,0.0043,1.0,1.0,1.0,0.9167,0.0,0,0,0,0,0.0,,0.0129,0.0061,0.0068,0,0.0011,0.0011,2,9,2.9045,12.9229,0,0,2,0,0,0,0,0,4565,39,39,42,54,380.42,0,0,0,0,0.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,12,0.005,0.0043,1.0,1.0,1.0,0.9167,0.0,0,0,0,0,0.0,,0.0153,0.0057,0.0091,0,0.0013,0.0013,2,9,2.9052,12.9261,0,0,2,0,0,0,0,0,980,86,86,91,112,81.67,0,0,0,0,0.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,12,0.005,0.0043,1.08,0.9167,1.0,0.9167,0.0769,0,0,1,0,0.0,69.0,0.0168,0.0058,0.0109,0,0.0014,0.0014,2,8,2.9059,12.929,0,0,2,0,0,0,0,0,777,62,62,67,72,61.25,42,42,42,42,0.0833,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,11,0.0047,0.004,1.27,0.8182,1.0,1.0,0.2143,0,0,0,0,0.0,29.67,0.0172,0.0146,0.0024,0,0.0016,0.0016,4,8,2.9074,12.9319,0,1,2,0,0,0,0,0,4860,357,357,555,580,408,107,169,169,124,0.1818,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,11,0.0047,0.004,1.09,0.9091,1.0,0.9091,0.0833,0,0,0,0,0.0,0.0,0.013,0.0062,0.0068,0,0.0012,0.0012,2,8,2.9081,12.9348,0,0,2,0,0,0,0,0,727,59,63,81,82,66.09,0,0,0,0,0.0909,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,11,0.0047,0.004,1.45,0.6364,1.0,1.0,0.3125,0,0,0,0,0.0,45.0,0.0157,0.0059,0.0096,0,0.0014,0.0014,3,9,2.9092,12.938,0,0,2,0,0,0,0,0,2904,193,207,255,263,212,96,193,201,114.4,0.3636,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,11,0.0047,0.004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0105,0.0021,0.0083,0,0.001,0.001,1,8,2.9095,12.9409,0,0,1,0,0,0,0,0,551,48,48,59,66,50.09,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,11,0.0047,0.004,1.0,1.0,1.0,0.8182,0.0,0,0,0,0,0.0,,0.0096,0.0022,0.0073,0,0.0009,0.0009,1,8,2.9099,12.9438,0,0,1,0,0,0,0,0,1232,102,102,150,157,112,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,11,0.0047,0.004,1.0,1.0,1.0,0.7273,0.0,0,0,0,0,0.0,,0.0132,0.0053,0.0078,0,0.0012,0.0012,1,7,2.9102,12.9463,0,0,1,0,0,0,0,0,626,48,48,74,87,56.91,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,11,0.0047,0.004,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0154,0.0052,0.01,0,0.0014,0.0014,2,7,2.911,12.9488,0,0,2,0,0,0,0,0,790,72,72,82,88,71.82,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,11,0.0047,0.004,1.45,0.8182,1.0,1.0,0.3125,0,0,0,0,0.0,57.2,0.0199,0.013,0.0069,0,0.0018,0.0018,6,9,2.9131,12.9521,0,2,2,0,0,0,0,0,1735,97,109,146,163,124.45,70,79,152,73.2,0.1818,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,11,0.0047,0.004,1.09,0.9091,1.0,0.9091,0.0833,0,0,0,0,0.0,34.0,0.0171,0.0078,0.0092,0,0.0016,0.0016,3,8,2.9142,12.9549,0,0,2,0,0,0,0,0,2017,161,182,212,219,174.45,98,98,98,98,0.0909,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,11,0.0047,0.004,1.09,0.9091,1.0,0.8182,0.0833,0,0,0,0,0.1667,28.0,0.0329,0.0269,0.0058,0,0.003,0.003,11,6,2.9182,12.9571,0,6,2,0,1,0,0,0,3536,236,256,413,416,321.45,0,0,0,0,0.0909,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,2,2,1,0,0,0,2,0,0,0,0.0909,0.0,0.0,0.0,0.1818,0.0,0.0,0.0
269,12,0.0047,0.0043,4.33,0.5833,1.0,1.0,0.7692,0,0,0,0,0.3846,46.02,0.1968,0.1793,0.0128,0,0.0164,0.0164,64,33,2.9412,12.969,0,27,2,0,11,0,0,0,28073,260,1252,1823,2505,1509.42,218,308,476,249,0.4167,0,1,1,0,1,0,0,1,0,0,19,2,0,13,0,0,7,0,0,1,1,0,2,0,0,1,0,2,2,2,2,11,0,0,0,12,1,2,1,0.9167,0.0,0.0,0.0,1.0,0.0833,0.1667,0.0833
270,12,0.0047,0.0043,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0169,0.0051,0.0118,0,0.0014,0.0014,2,9,2.942,12.9722,0,0,2,0,0,0,0,0,428,33,33,41,46,35.67,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,12,0.0047,0.0043,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,,0.0157,0.0071,0.0086,0,0.0013,0.0013,3,9,2.943,12.9755,0,0,3,0,0,0,0,0,1157,92,92,115,122,96.42,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,12,0.0047,0.0043,1.0,1.0,1.0,0.9167,0.0,0,0,0,0,0.0,,0.0153,0.006,0.0093,0,0.0013,0.0013,2,9,2.9438,12.9787,0,0,2,0,0,0,0,0,667,55,55,63,72,55.58,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,12,0.0047,0.0043,1.0,1.0,1.0,0.8333,0.0,0,0,0,0,0.0,,0.0148,0.006,0.0088,0,0.0012,0.0012,2,9,2.9445,12.982,0,0,2,0,0,0,0,0,827,64,64,71,96,68.92,0,0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
